0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.775557561562891351e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.081668171172168513e-17,0.000000000000000000e+00,-3.378287679664413012e+00,0.000000000000000000e+00,-6.661338147750939243e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.220446049250313081e-16,8.949024509112318837e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296380477994964808e-01,6.736766032680706617e-01,-1.734723475976807094e-16,-5.202722576394616105e-01,0.000000000000000000e+00,-4.140729350771596429e-01,-1.630640067418198669e-16,1.665334536937734811e-16,9.570344078520012787e-02,1.970934735712820407e-01,0.000000000000000000e+00,1.665334536937734811e-16,0.000000000000000000e+00,-3.547735982225755258e+00,0.000000000000000000e+00,4.440892098500626162e-16,-4.776926354176929124e-01,7.771561172376095783e-16,-2.358060726713836486e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.386781334636113083e-01,3.399893490894149162e-01,6.661338147750939243e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.612507104626560717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.393823931525185744e-01,0.000000000000000000e+00,-8.881784197001252323e-16,0.000000000000000000e+00,-3.047297005128073888e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.588437989269882555e-01,-5.551115123125782702e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.168404344971008868e-19,7.979727989493312634e-17,9.674184841320188077e-02,-1.700029006457270953e-16,0.000000000000000000e+00,1.769417945496343236e-16,7.954292740174091769e-02,6.740785707244340008e-02,-1.734723475976807094e-16,0.000000000000000000e+00,0.000000000000000000e+00,-4.059142652425695719e-02,0.000000000000000000e+00,4.440892098500626162e-16,0.000000000000000000e+00,-2.647309048950178934e+00,2.775557561562891351e-16,7.231345062500216248e-02,-2.220446049250313081e-16,0.000000000000000000e+00,0.000000000000000000e+00,-1.665334536937734811e-16,2.220446049250313081e-16,1.075668782261671730e-01
-3.828470266304312419e-01,1.094892371456845037e+00,-2.237793284010081152e-16,-4.358315082351116310e-01,0.000000000000000000e+00,-7.301535327871510050e-01,-5.889386200941260086e-15,4.350686477749832193e-15,-1.079787199846684795e-02,3.272907225187900448e-01,0.000000000000000000e+00,-2.414735078559715475e-15,0.000000000000000000e+00,-4.776926354176956879e-01,0.000000000000000000e+00,1.110223024625156540e-16,-3.942437389531165959e+00,-9.992007221626408864e-16,-2.557460529567102681e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.342543052333449394e-01,4.879882149314964668e-01,6.383782391594650107e-16
4.459594585976001113e-16,-6.678685382510707313e-17,-5.572587167793767726e-01,-1.778091562876227272e-16,0.000000000000000000e+00,-3.556183125752454544e-17,-5.399206614469526100e-01,-1.306901235435585784e+00,-6.765421556309547668e-17,1.804112415015879378e-16,0.000000000000000000e+00,1.104339551632276484e+00,0.000000000000000000e+00,-3.885780586188047891e-16,0.000000000000000000e+00,7.231345062500149634e-02,-2.976785484776200974e-15,-3.606859593268594288e+00,4.163336342344337027e-16,0.000000000000000000e+00,0.000000000000000000e+00,-9.020562075079396891e-16,-1.471045507628332416e-15,4.811361550547105237e-01
-2.513276480533726542e-01,5.546515102513984719e-01,-3.035766082959412415e-16,3.385562837216721799e-01,0.000000000000000000e+00,-6.006631953007589564e-01,1.229051582729567826e-15,6.938893903907228378e-18,-1.298584701063447921e+00,-6.951610947603779067e-01,0.000000000000000000e+00,5.412337245047638135e-16,0.000000000000000000e+00,-2.358060726713796240e-01,0.000000000000000000e+00,5.551115123125782702e-16,-2.557460529567031071e-01,-2.775557561562891351e-17,-3.572296119697019545e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.641219716601714507e-01,-5.624031834174328948e-01,-1.110223024625156540e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.353836587830193061e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045515266664836379e-02,0.000000000000000000e+00,1.526556658859590243e-16,0.000000000000000000e+00,-8.588437989269878114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.724764242439139394e+00,8.326672684688674053e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.040834085586084257e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.806255641895631925e-18,0.000000000000000000e+00,8.949024509112319947e-01,0.000000000000000000e+00,-2.775557561562891351e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.938893903907228378e-17,-3.629918588754098341e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.808881721811026841e-03,1.210126837076994782e-02,1.023486850826316186e-16,-1.209200638757429447e-01,0.000000000000000000e+00,2.136809921901547393e-02,-8.331009493378616071e-16,5.898059818321144121e-16,2.843215023999920432e-01,2.363297970913669221e-03,0.000000000000000000e+00,-2.359223927328457648e-16,0.000000000000000000e+00,-8.386781334636108642e-01,0.000000000000000000e+00,-1.942890293094023946e-16,5.342543052333474929e-01,-3.053113317719180486e-16,-1.641219716601742817e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.416996159512450060e+00,7.646221401161443221e-02,5.551115123125782702e-17
4.804223177547357893e-02,-1.496361266325309525e-01,-4.388850394221321949e-16,-2.608159919205776389e-01,0.000000000000000000e+00,8.694092029128080990e-02,-9.289444213855801991e-16,2.206568261442498624e-15,1.576685604996950485e-01,8.538042296904635453e-01,0.000000000000000000e+00,-5.828670879282071837e-16,0.000000000000000000e+00,3.399893490894131398e-01,0.000000000000000000e+00,4.996003610813204432e-16,4.879882149315014073e-01,7.771561172376095783e-16,-5.624031834174360034e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.646221401161365505e-02,-2.969483203322706100e+00,1.859623566247137205e-15
-2.228442040272393676e-16,-1.270684946153011197e-16,-4.121286238363638388e-01,-4.868067754459914909e-17,0.000000000000000000e+00,-3.989863994746656317e-17,-1.510514274494715037e-01,4.895193107050579973e-02,5.555451931815724720e-16,2.116362640691704655e-16,0.000000000000000000e+00,1.149381599546465571e+00,0.000000000000000000e+00,5.412337245047638135e-16,0.000000000000000000e+00,1.075668782261667844e-01,5.186823193170653212e-16,4.811361550547119670e-01,1.804112415015879378e-16,0.000000000000000000e+00,0.000000000000000000e+00,-1.040834085586084257e-16,-4.857225732735059864e-17,-2.902205124287443372e+00
